id,name,course,score,expert
90,"Dr. Alek Dicki","Organisasi & Arsitektur Komputer",4,"Knowledge Engineering"
90,"Dr. Alek Dicki","Organisasi & Arsitektur Komputer",4,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Organisasi & Arsitektur Komputer",4,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",Compilation,4,"Ubiquitos Computing"
90,"Dr. Alek Dicki",OS,2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",OS,2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",OS,2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Bahasa Inggris",2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki","Bahasa Inggris",2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",PTI,3.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",PTI,3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",PTI,3.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Matkom 3",2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki","Matkom 3",2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Matkom 3",2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",AI,2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Algoritma & Pemrograman",2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki","Algoritma & Pemrograman",2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Algoritma & Pemrograman",2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Proyek SI",3.7,"Knowledge Engineering"
90,"Dr. Alek Dicki","Proyek SI",3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Proyek SI",3.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",Statistik,2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",Mobile,2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",KWU,2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",KWU,2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",KWU,2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",IMK,3.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",IMK,3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",IMK,3.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",Algorithm,3.3,"Knowledge Engineering"
90,"Dr. Alek Dicki",Algorithm,3.3,"Ubiquitos Computing"
90,"Dr. Alek Dicki",Algorithm,3.3,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",RPL,3.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",RPL,3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",RPL,3.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Data Science",2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",Graphics,2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Matkom 2",3,"Knowledge Engineering"
90,"Dr. Alek Dicki","Matkom 2",3,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Matkom 2",3,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Big Data",2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",Cryptography,2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",Game,3.3,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki","Open Source",3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Struktur Data",3.7,"Knowledge Engineering"
90,"Dr. Alek Dicki","Struktur Data",3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki","Struktur Data",3.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",K3,2.7,"Knowledge Engineering"
90,"Dr. Alek Dicki",K3,2.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",K3,2.7,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",NLP,3,"Knowledge Engineering"
90,"Dr. Alek Dicki","Komunikasi Data",3.7,"Ubiquitos Computing"
90,"Dr. Alek Dicki",Declarative,3,"Knowledge Engineering"
90,"Dr. Alek Dicki",Declarative,3,"Ubiquitos Computing"
90,"Dr. Alek Dicki",Declarative,3,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",Web,3.3,"Knowledge Engineering"
90,"Dr. Alek Dicki",Web,3.3,"Ubiquitos Computing"
90,"Dr. Alek Dicki",Web,3.3,"Game Technology & Machine Learning"
90,"Dr. Alek Dicki",OOP,3,"Knowledge Engineering"
90,"Dr. Alek Dicki",OOP,3,"Ubiquitos Computing"
90,"Dr. Alek Dicki",OOP,3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",MM,3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Algorithm,3,"Knowledge Engineering"
91,"Prof. Faye Denesik",Algorithm,3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Algorithm,3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Proyek SI",2.3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Proyek SI",2.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Proyek SI",2.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Matkom 3",2,"Knowledge Engineering"
91,"Prof. Faye Denesik","Matkom 3",2,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Matkom 3",2,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Sociotechnology,2.7,"Knowledge Engineering"
91,"Prof. Faye Denesik",Sociotechnology,2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Sociotechnology,2.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Komunikasi Data",2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Game,3.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Organisasi & Arsitektur Komputer",3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Organisasi & Arsitektur Komputer",3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Organisasi & Arsitektur Komputer",3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",KWU,3.3,"Knowledge Engineering"
91,"Prof. Faye Denesik",KWU,3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",KWU,3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Web,2.7,"Knowledge Engineering"
91,"Prof. Faye Denesik",Web,2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Web,2.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Algoritma & Pemrograman",3.3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Algoritma & Pemrograman",3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Algoritma & Pemrograman",3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",K3,3.3,"Knowledge Engineering"
91,"Prof. Faye Denesik",K3,3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",K3,3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",AI,4,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",IOT,3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Basis Data",3.7,"Knowledge Engineering"
91,"Prof. Faye Denesik","Basis Data",3.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Basis Data",3.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Compilation,2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Data Science",3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Open Source",3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Matkom 2",3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Matkom 2",3,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Matkom 2",3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Graphics,3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",RPL,3.3,"Knowledge Engineering"
91,"Prof. Faye Denesik",RPL,3.3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",RPL,3.3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",NLP,3.3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Big Data",3.7,"Knowledge Engineering"
91,"Prof. Faye Denesik",OS,3,"Knowledge Engineering"
91,"Prof. Faye Denesik",OS,3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",OS,3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Statistik,3,"Knowledge Engineering"
91,"Prof. Faye Denesik","Struktur Data",3.7,"Knowledge Engineering"
91,"Prof. Faye Denesik","Struktur Data",3.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Struktur Data",3.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Bahasa Inggris",4,"Knowledge Engineering"
91,"Prof. Faye Denesik","Bahasa Inggris",4,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Bahasa Inggris",4,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Mobile,3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Declarative,3,"Knowledge Engineering"
91,"Prof. Faye Denesik",Declarative,3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",Declarative,3,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik","Matkom 1",3.7,"Knowledge Engineering"
91,"Prof. Faye Denesik","Matkom 1",3.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik","Matkom 1",3.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",OOP,3.7,"Knowledge Engineering"
91,"Prof. Faye Denesik",OOP,3.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",OOP,3.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",IMK,2.7,"Knowledge Engineering"
91,"Prof. Faye Denesik",IMK,2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",IMK,2.7,"Game Technology & Machine Learning"
91,"Prof. Faye Denesik",Cryptography,2.7,"Ubiquitos Computing"
91,"Prof. Faye Denesik",PTI,3,"Knowledge Engineering"
91,"Prof. Faye Denesik",PTI,3,"Ubiquitos Computing"
91,"Prof. Faye Denesik",PTI,3,"Game Technology & Machine Learning"
92,"Federico Mann",Compilation,3.7,"Ubiquitos Computing"
92,"Federico Mann",MM,3.3,"Game Technology & Machine Learning"
92,"Federico Mann",OS,2.3,"Knowledge Engineering"
92,"Federico Mann",OS,2.3,"Ubiquitos Computing"
92,"Federico Mann",OS,2.3,"Game Technology & Machine Learning"
92,"Federico Mann","Struktur Data",4,"Knowledge Engineering"
92,"Federico Mann","Struktur Data",4,"Ubiquitos Computing"
92,"Federico Mann","Struktur Data",4,"Game Technology & Machine Learning"
92,"Federico Mann",Algorithm,3,"Knowledge Engineering"
92,"Federico Mann",Algorithm,3,"Ubiquitos Computing"
92,"Federico Mann",Algorithm,3,"Game Technology & Machine Learning"
92,"Federico Mann","Data Science",3,"Knowledge Engineering"
92,"Federico Mann",NLP,4,"Knowledge Engineering"
92,"Federico Mann",Web,2.7,"Knowledge Engineering"
92,"Federico Mann",Web,2.7,"Ubiquitos Computing"
92,"Federico Mann",Web,2.7,"Game Technology & Machine Learning"
92,"Federico Mann",Statistik,3.3,"Knowledge Engineering"
92,"Federico Mann","Matkom 1",3.3,"Knowledge Engineering"
92,"Federico Mann","Matkom 1",3.3,"Ubiquitos Computing"
92,"Federico Mann","Matkom 1",3.3,"Game Technology & Machine Learning"
92,"Federico Mann",Mobile,3.3,"Ubiquitos Computing"
92,"Federico Mann","Open Source",3,"Ubiquitos Computing"
92,"Federico Mann","Proyek SI",2.7,"Knowledge Engineering"
92,"Federico Mann","Proyek SI",2.7,"Ubiquitos Computing"
92,"Federico Mann","Proyek SI",2.7,"Game Technology & Machine Learning"
92,"Federico Mann",Graphics,2.7,"Game Technology & Machine Learning"
92,"Federico Mann","Algoritma & Pemrograman",4,"Knowledge Engineering"
92,"Federico Mann","Algoritma & Pemrograman",4,"Ubiquitos Computing"
92,"Federico Mann","Algoritma & Pemrograman",4,"Game Technology & Machine Learning"
92,"Federico Mann",Declarative,2.7,"Knowledge Engineering"
92,"Federico Mann",Declarative,2.7,"Ubiquitos Computing"
92,"Federico Mann",Declarative,2.7,"Game Technology & Machine Learning"
92,"Federico Mann",KWU,3.7,"Knowledge Engineering"
92,"Federico Mann",KWU,3.7,"Ubiquitos Computing"
92,"Federico Mann",KWU,3.7,"Game Technology & Machine Learning"
92,"Federico Mann",Sociotechnology,2.7,"Knowledge Engineering"
92,"Federico Mann",Sociotechnology,2.7,"Ubiquitos Computing"
92,"Federico Mann",Sociotechnology,2.7,"Game Technology & Machine Learning"
92,"Federico Mann","Big Data",3.7,"Knowledge Engineering"
92,"Federico Mann","Basis Data",3.7,"Knowledge Engineering"
92,"Federico Mann","Basis Data",3.7,"Ubiquitos Computing"
92,"Federico Mann","Basis Data",3.7,"Game Technology & Machine Learning"
92,"Federico Mann",Cryptography,4,"Ubiquitos Computing"
92,"Federico Mann",PTI,4,"Knowledge Engineering"
92,"Federico Mann",PTI,4,"Ubiquitos Computing"
92,"Federico Mann",PTI,4,"Game Technology & Machine Learning"
92,"Federico Mann",RPL,3.3,"Knowledge Engineering"
92,"Federico Mann",RPL,3.3,"Ubiquitos Computing"
92,"Federico Mann",RPL,3.3,"Game Technology & Machine Learning"
92,"Federico Mann","Matkom 3",2.7,"Knowledge Engineering"
92,"Federico Mann","Matkom 3",2.7,"Ubiquitos Computing"
92,"Federico Mann","Matkom 3",2.7,"Game Technology & Machine Learning"
92,"Federico Mann",K3,3.7,"Knowledge Engineering"
92,"Federico Mann",K3,3.7,"Ubiquitos Computing"
92,"Federico Mann",K3,3.7,"Game Technology & Machine Learning"
92,"Federico Mann","Bahasa Inggris",3,"Knowledge Engineering"
92,"Federico Mann","Bahasa Inggris",3,"Ubiquitos Computing"
92,"Federico Mann","Bahasa Inggris",3,"Game Technology & Machine Learning"
92,"Federico Mann",Game,2.7,"Game Technology & Machine Learning"
92,"Federico Mann",IMK,4,"Knowledge Engineering"
92,"Federico Mann",IMK,4,"Ubiquitos Computing"
92,"Federico Mann",IMK,4,"Game Technology & Machine Learning"
92,"Federico Mann",AI,3.7,"Game Technology & Machine Learning"
92,"Federico Mann","Matkom 2",2.7,"Knowledge Engineering"
92,"Federico Mann","Matkom 2",2.7,"Ubiquitos Computing"
92,"Federico Mann","Matkom 2",2.7,"Game Technology & Machine Learning"
92,"Federico Mann","Komunikasi Data",2.7,"Ubiquitos Computing"
92,"Federico Mann",IOT,3.7,"Ubiquitos Computing"
92,"Federico Mann","Organisasi & Arsitektur Komputer",3.7,"Knowledge Engineering"
92,"Federico Mann","Organisasi & Arsitektur Komputer",3.7,"Ubiquitos Computing"
92,"Federico Mann","Organisasi & Arsitektur Komputer",3.7,"Game Technology & Machine Learning"
92,"Federico Mann",OOP,2.7,"Knowledge Engineering"
92,"Federico Mann",OOP,2.7,"Ubiquitos Computing"
92,"Federico Mann",OOP,2.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy",NLP,2.7,"Knowledge Engineering"
93,"Lemuel Conroy",Cryptography,3,"Ubiquitos Computing"
93,"Lemuel Conroy",Sociotechnology,3.7,"Knowledge Engineering"
93,"Lemuel Conroy",Sociotechnology,3.7,"Ubiquitos Computing"
93,"Lemuel Conroy",Sociotechnology,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy",OS,3.7,"Knowledge Engineering"
93,"Lemuel Conroy",OS,3.7,"Ubiquitos Computing"
93,"Lemuel Conroy",OS,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Game,3,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Graphics,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Matkom 2",4,"Knowledge Engineering"
93,"Lemuel Conroy","Matkom 2",4,"Ubiquitos Computing"
93,"Lemuel Conroy","Matkom 2",4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",OOP,4,"Knowledge Engineering"
93,"Lemuel Conroy",OOP,4,"Ubiquitos Computing"
93,"Lemuel Conroy",OOP,4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Mobile,4,"Ubiquitos Computing"
93,"Lemuel Conroy",Web,3.3,"Knowledge Engineering"
93,"Lemuel Conroy",Web,3.3,"Ubiquitos Computing"
93,"Lemuel Conroy",Web,3.3,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Organisasi & Arsitektur Komputer",4,"Knowledge Engineering"
93,"Lemuel Conroy","Organisasi & Arsitektur Komputer",4,"Ubiquitos Computing"
93,"Lemuel Conroy","Organisasi & Arsitektur Komputer",4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Algorithm,2.7,"Knowledge Engineering"
93,"Lemuel Conroy",Algorithm,2.7,"Ubiquitos Computing"
93,"Lemuel Conroy",Algorithm,2.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Bahasa Inggris",2.7,"Knowledge Engineering"
93,"Lemuel Conroy","Bahasa Inggris",2.7,"Ubiquitos Computing"
93,"Lemuel Conroy","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Matkom 1",3.7,"Knowledge Engineering"
93,"Lemuel Conroy","Matkom 1",3.7,"Ubiquitos Computing"
93,"Lemuel Conroy","Matkom 1",3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Proyek SI",4,"Knowledge Engineering"
93,"Lemuel Conroy","Proyek SI",4,"Ubiquitos Computing"
93,"Lemuel Conroy","Proyek SI",4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",KWU,4,"Knowledge Engineering"
93,"Lemuel Conroy",KWU,4,"Ubiquitos Computing"
93,"Lemuel Conroy",KWU,4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",IOT,3,"Ubiquitos Computing"
93,"Lemuel Conroy",AI,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Algoritma & Pemrograman",3.7,"Knowledge Engineering"
93,"Lemuel Conroy","Algoritma & Pemrograman",3.7,"Ubiquitos Computing"
93,"Lemuel Conroy","Algoritma & Pemrograman",3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Struktur Data",4,"Knowledge Engineering"
93,"Lemuel Conroy","Struktur Data",4,"Ubiquitos Computing"
93,"Lemuel Conroy","Struktur Data",4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Statistik,4,"Knowledge Engineering"
93,"Lemuel Conroy","Matkom 3",3.3,"Knowledge Engineering"
93,"Lemuel Conroy","Matkom 3",3.3,"Ubiquitos Computing"
93,"Lemuel Conroy","Matkom 3",3.3,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Declarative,4,"Knowledge Engineering"
93,"Lemuel Conroy",Declarative,4,"Ubiquitos Computing"
93,"Lemuel Conroy",Declarative,4,"Game Technology & Machine Learning"
93,"Lemuel Conroy",RPL,3.7,"Knowledge Engineering"
93,"Lemuel Conroy",RPL,3.7,"Ubiquitos Computing"
93,"Lemuel Conroy",RPL,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Komunikasi Data",3,"Ubiquitos Computing"
93,"Lemuel Conroy","Open Source",2.7,"Ubiquitos Computing"
93,"Lemuel Conroy","Data Science",4,"Knowledge Engineering"
93,"Lemuel Conroy",PTI,2.7,"Knowledge Engineering"
93,"Lemuel Conroy",PTI,2.7,"Ubiquitos Computing"
93,"Lemuel Conroy",PTI,2.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy","Big Data",2.7,"Knowledge Engineering"
93,"Lemuel Conroy",IMK,3,"Knowledge Engineering"
93,"Lemuel Conroy",IMK,3,"Ubiquitos Computing"
93,"Lemuel Conroy",IMK,3,"Game Technology & Machine Learning"
93,"Lemuel Conroy",MM,2.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy",K3,3.7,"Knowledge Engineering"
93,"Lemuel Conroy",K3,3.7,"Ubiquitos Computing"
93,"Lemuel Conroy",K3,3.7,"Game Technology & Machine Learning"
93,"Lemuel Conroy",Compilation,2.7,"Ubiquitos Computing"
93,"Lemuel Conroy","Basis Data",3,"Knowledge Engineering"
93,"Lemuel Conroy","Basis Data",3,"Ubiquitos Computing"
93,"Lemuel Conroy","Basis Data",3,"Game Technology & Machine Learning"
94,"Nicola Smith",Compilation,2.3,"Ubiquitos Computing"
94,"Nicola Smith",Game,4,"Game Technology & Machine Learning"
94,"Nicola Smith",OS,2.7,"Knowledge Engineering"
94,"Nicola Smith",OS,2.7,"Ubiquitos Computing"
94,"Nicola Smith",OS,2.7,"Game Technology & Machine Learning"
94,"Nicola Smith",Algorithm,4,"Knowledge Engineering"
94,"Nicola Smith",Algorithm,4,"Ubiquitos Computing"
94,"Nicola Smith",Algorithm,4,"Game Technology & Machine Learning"
94,"Nicola Smith",Web,3.3,"Knowledge Engineering"
94,"Nicola Smith",Web,3.3,"Ubiquitos Computing"
94,"Nicola Smith",Web,3.3,"Game Technology & Machine Learning"
94,"Nicola Smith",Declarative,3,"Knowledge Engineering"
94,"Nicola Smith",Declarative,3,"Ubiquitos Computing"
94,"Nicola Smith",Declarative,3,"Game Technology & Machine Learning"
94,"Nicola Smith","Open Source",3.3,"Ubiquitos Computing"
94,"Nicola Smith","Matkom 2",3.3,"Knowledge Engineering"
94,"Nicola Smith","Matkom 2",3.3,"Ubiquitos Computing"
94,"Nicola Smith","Matkom 2",3.3,"Game Technology & Machine Learning"
94,"Nicola Smith",K3,3.7,"Knowledge Engineering"
94,"Nicola Smith",K3,3.7,"Ubiquitos Computing"
94,"Nicola Smith",K3,3.7,"Game Technology & Machine Learning"
94,"Nicola Smith","Komunikasi Data",3.7,"Ubiquitos Computing"
94,"Nicola Smith","Proyek SI",3.3,"Knowledge Engineering"
94,"Nicola Smith","Proyek SI",3.3,"Ubiquitos Computing"
94,"Nicola Smith","Proyek SI",3.3,"Game Technology & Machine Learning"
94,"Nicola Smith",KWU,2.7,"Knowledge Engineering"
94,"Nicola Smith",KWU,2.7,"Ubiquitos Computing"
94,"Nicola Smith",KWU,2.7,"Game Technology & Machine Learning"
94,"Nicola Smith","Algoritma & Pemrograman",2.7,"Knowledge Engineering"
94,"Nicola Smith","Algoritma & Pemrograman",2.7,"Ubiquitos Computing"
94,"Nicola Smith","Algoritma & Pemrograman",2.7,"Game Technology & Machine Learning"
94,"Nicola Smith",Graphics,3,"Game Technology & Machine Learning"
94,"Nicola Smith",MM,3,"Game Technology & Machine Learning"
94,"Nicola Smith",AI,3,"Game Technology & Machine Learning"
94,"Nicola Smith",RPL,3.3,"Knowledge Engineering"
94,"Nicola Smith",RPL,3.3,"Ubiquitos Computing"
94,"Nicola Smith",RPL,3.3,"Game Technology & Machine Learning"
94,"Nicola Smith","Matkom 1",3,"Knowledge Engineering"
94,"Nicola Smith","Matkom 1",3,"Ubiquitos Computing"
94,"Nicola Smith","Matkom 1",3,"Game Technology & Machine Learning"
94,"Nicola Smith","Matkom 3",3.7,"Knowledge Engineering"
94,"Nicola Smith","Matkom 3",3.7,"Ubiquitos Computing"
94,"Nicola Smith","Matkom 3",3.7,"Game Technology & Machine Learning"
94,"Nicola Smith","Data Science",4,"Knowledge Engineering"
94,"Nicola Smith",PTI,3.7,"Knowledge Engineering"
94,"Nicola Smith",PTI,3.7,"Ubiquitos Computing"
94,"Nicola Smith",PTI,3.7,"Game Technology & Machine Learning"
94,"Nicola Smith","Organisasi & Arsitektur Komputer",2.7,"Knowledge Engineering"
94,"Nicola Smith","Organisasi & Arsitektur Komputer",2.7,"Ubiquitos Computing"
94,"Nicola Smith","Organisasi & Arsitektur Komputer",2.7,"Game Technology & Machine Learning"
94,"Nicola Smith",Cryptography,4,"Ubiquitos Computing"
94,"Nicola Smith",Sociotechnology,3,"Knowledge Engineering"
94,"Nicola Smith",Sociotechnology,3,"Ubiquitos Computing"
94,"Nicola Smith",Sociotechnology,3,"Game Technology & Machine Learning"
94,"Nicola Smith",IOT,2.7,"Ubiquitos Computing"
94,"Nicola Smith","Big Data",3.3,"Knowledge Engineering"
94,"Nicola Smith","Bahasa Inggris",3.3,"Knowledge Engineering"
94,"Nicola Smith","Bahasa Inggris",3.3,"Ubiquitos Computing"
94,"Nicola Smith","Bahasa Inggris",3.3,"Game Technology & Machine Learning"
94,"Nicola Smith","Basis Data",4,"Knowledge Engineering"
94,"Nicola Smith","Basis Data",4,"Ubiquitos Computing"
94,"Nicola Smith","Basis Data",4,"Game Technology & Machine Learning"
94,"Nicola Smith","Struktur Data",3,"Knowledge Engineering"
94,"Nicola Smith","Struktur Data",3,"Ubiquitos Computing"
94,"Nicola Smith","Struktur Data",3,"Game Technology & Machine Learning"
94,"Nicola Smith",IMK,4,"Knowledge Engineering"
94,"Nicola Smith",IMK,4,"Ubiquitos Computing"
94,"Nicola Smith",IMK,4,"Game Technology & Machine Learning"
94,"Nicola Smith",Statistik,3.3,"Knowledge Engineering"
94,"Nicola Smith",Mobile,3.7,"Ubiquitos Computing"
94,"Nicola Smith",OOP,2.7,"Knowledge Engineering"
94,"Nicola Smith",OOP,2.7,"Ubiquitos Computing"
94,"Nicola Smith",OOP,2.7,"Game Technology & Machine Learning"
94,"Nicola Smith",NLP,3,"Knowledge Engineering"
95,"Mrs. Macie Collier","Bahasa Inggris",4,"Knowledge Engineering"
95,"Mrs. Macie Collier","Bahasa Inggris",4,"Ubiquitos Computing"
95,"Mrs. Macie Collier","Bahasa Inggris",4,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",Compilation,3,"Ubiquitos Computing"
95,"Mrs. Macie Collier",Web,3.7,"Knowledge Engineering"
95,"Mrs. Macie Collier",Web,3.7,"Ubiquitos Computing"
95,"Mrs. Macie Collier",Web,3.7,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",IMK,3.7,"Knowledge Engineering"
95,"Mrs. Macie Collier",IMK,3.7,"Ubiquitos Computing"
95,"Mrs. Macie Collier",IMK,3.7,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",RPL,3.7,"Knowledge Engineering"
95,"Mrs. Macie Collier",RPL,3.7,"Ubiquitos Computing"
95,"Mrs. Macie Collier",RPL,3.7,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier","Matkom 3",2.7,"Knowledge Engineering"
95,"Mrs. Macie Collier","Matkom 3",2.7,"Ubiquitos Computing"
95,"Mrs. Macie Collier","Matkom 3",2.7,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",OS,3,"Knowledge Engineering"
95,"Mrs. Macie Collier",OS,3,"Ubiquitos Computing"
95,"Mrs. Macie Collier",OS,3,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier","Open Source",4,"Ubiquitos Computing"
95,"Mrs. Macie Collier",OOP,3.3,"Knowledge Engineering"
95,"Mrs. Macie Collier",OOP,3.3,"Ubiquitos Computing"
95,"Mrs. Macie Collier",OOP,3.3,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier","Big Data",2.7,"Knowledge Engineering"
95,"Mrs. Macie Collier",Algorithm,3.7,"Knowledge Engineering"
95,"Mrs. Macie Collier",Algorithm,3.7,"Ubiquitos Computing"
95,"Mrs. Macie Collier",Algorithm,3.7,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier","Matkom 1",3,"Knowledge Engineering"
95,"Mrs. Macie Collier","Matkom 1",3,"Ubiquitos Computing"
95,"Mrs. Macie Collier","Matkom 1",3,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",K3,4,"Knowledge Engineering"
95,"Mrs. Macie Collier",K3,4,"Ubiquitos Computing"
95,"Mrs. Macie Collier",K3,4,"Game Technology & Machine Learning"
95,"Mrs. Macie Collier",Graphics,3.3,"Game Technology & Machine Learning"
